size,msg,repetition,time
10000,25,47,1432313459
10000,25,48,1761928995
10000,25,49,1678159253
10000,25,50,1361908406
10000,25,51,1124999035
10000,25,52,1758551291
10000,25,53,1210104680
10000,25,54,1149428063
10000,25,55,1729101986
10000,25,56,1487688997
10000,25,57,1033596147
10000,25,58,983984060
10000,25,59,1230683998
10000,25,60,1451427797
10000,25,61,1417198731
10000,25,62,1469840625
10000,25,63,1656221544
10000,25,64,1688865841
10000,25,65,1378614339
10000,25,66,1417071306
10000,25,67,1510929855
10000,25,68,1765956502
10000,25,69,1160916032
10000,25,70,1074107279
10000,25,71,1273258194
10000,25,72,1488712387
10000,25,73,1389627091
10000,25,74,1218331716
10000,25,75,1508296956
10000,25,76,1291190725
10000,25,77,1328182195
10000,25,78,1299297663
10000,25,79,1374033888
10000,25,80,1703242151
10000,25,81,1258007937
10000,25,82,1773494385
10000,25,83,1440121170
10000,25,84,1463939373
10000,25,85,1090177416
10000,25,86,1196593943
10000,25,87,1716156340
10000,25,88,1418141962
10000,25,89,1494753329
10000,25,90,2640523662
10000,25,91,1756451824
10000,25,92,1515337071
10000,25,93,1443739376
10000,25,94,1282967784
10000,25,95,1519934481
10000,25,96,1619656705
10000,25,97,1194042989
10000,25,98,1427184128
10000,25,99,1051998348
10000,50,0,4783082542
10000,50,1,3326880090
10000,50,2,2955764457
10000,50,3,3854338260
10000,50,4,3071617809
10000,50,5,3085620250
10000,50,6,2992471863
10000,50,7,3318063160
10000,50,8,3815500533
10000,50,9,4001473010
10000,50,10,3176694400
10000,50,11,4047835474
10000,50,12,4294490044
10000,50,13,3885348477
10000,50,14,3052875080
10000,50,15,3574831467
10000,50,16,3179685311
10000,50,17,3665382153
10000,50,18,3001784964
10000,50,19,2996528557
10000,50,20,2749856569
10000,50,21,3155627283
10000,50,22,3145989791
10000,50,23,3367225999
10000,50,24,2996646705
10000,50,25,3000341008
10000,50,26,2865368714
10000,50,27,2728477870
10000,50,28,3020534425
10000,50,29,3106453459
10000,50,30,3590276218
10000,50,31,2774547968
10000,50,32,3431668957
10000,50,33,2708801115
10000,50,34,2954138974
10000,50,35,2969631630
10000,50,36,3049137829
10000,50,37,3228171676
10000,50,38,2703571386
10000,50,39,2388329444
10000,50,40,2869115980
10000,50,41,3152219247
10000,50,42,2789808231
10000,50,43,2809274332
10000,50,44,2854710840
10000,50,45,2871880894
10000,50,46,2661339238
10000,50,47,2664246307
10000,50,48,3076614262
10000,50,49,3207292473
10000,50,50,2541251252
10000,50,51,2443433245
10000,50,52,2824808650
10000,50,53,2685637836
10000,50,54,2351583846
10000,50,55,3204358513
10000,50,56,2818980722
10000,50,57,3094810965
10000,50,58,2604575846
10000,50,59,2835530442
10000,50,60,3241163617
10000,50,61,2973053462
10000,50,62,2935025886
10000,50,63,3167936828
10000,50,64,2558378160
10000,50,65,2780126647
10000,50,66,2953391408
10000,50,67,2876822771
10000,50,68,3771458048
10000,50,69,3837837595
10000,50,70,2541708596
10000,50,71,4143336986
10000,50,72,3425732589
10000,50,73,3780717643
10000,50,74,2403139259
10000,50,75,3767958329
10000,50,76,3788027760
10000,50,77,3291880365
10000,50,78,3066611338
10000,50,79,2554716291
10000,50,80,3107525666
10000,50,81,2825434383
10000,50,82,2708145485
10000,50,83,3492968813
10000,50,84,2605643538
10000,50,85,3199653500
10000,50,86,3142549271
10000,50,87,3496111017
10000,50,88,3493168665
10000,50,89,3931632615
10000,50,90,3424547444
10000,50,91,2588667460
10000,50,92,2801237381
10000,50,93,3104461657
10000,50,94,2710024111
10000,50,95,2871283958
10000,50,96,2779299582
10000,50,97,3521682002
10000,50,98,2481389391
10000,50,99,2884846745
10000,100,0,6212787411
10000,100,1,6617264929
10000,100,2,6274791964
10000,100,3,6383381864
10000,100,4,5366070001
10000,100,5,5958702219
10000,100,6,5931335426
10000,100,7,7153027493
10000,100,8,5685742203
10000,100,9,5383615103
10000,100,10,6267215583
10000,100,11,7157814609
10000,100,12,5375918170
10000,100,13,5884590676
10000,100,14,5715348269
10000,100,15,6086016386
10000,100,16,5362361141
10000,100,17,5633793044
10000,100,18,5139369291
10000,100,19,5367250174
10000,100,20,6961136101
10000,100,21,5473937877
10000,100,22,5658750210
10000,100,23,5713511834
10000,100,24,6177889190
10000,100,25,6222713892
10000,100,26,5515267237
10000,100,27,5970960899
10000,100,28,6144078368
10000,100,29,5740233333
10000,100,30,7936773313
10000,100,31,7130467257
10000,100,32,7013790107
10000,100,33,8235123051
10000,100,34,6446365006
10000,100,35,6483816630
10000,100,36,6326994876
10000,100,37,7314043386
10000,100,38,7065567593
10000,100,39,6442940957
10000,100,40,7713341308
10000,100,41,9086871848
10000,100,42,6572286473
10000,100,43,5892091970
10000,100,44,6369401875
10000,100,45,5640720483
10000,100,46,6256041127
10000,100,47,6844861819
10000,100,48,5492863710
10000,100,49,5744128937
10000,100,50,5926772761
10000,100,51,6929058050
10000,100,52,7377866255
10000,100,53,6060786290
10000,100,54,5538591155
10000,100,55,6050387492
10000,100,56,6068128265
10000,100,57,6307473146
10000,100,58,6237427980
10000,100,59,7116108374
10000,100,60,6326870761
10000,100,61,5869616646
10000,100,62,6105986544
10000,100,63,6630798002
10000,100,64,6066833368
10000,100,65,5857496281
10000,100,66,6492900413
10000,100,67,6617970177
10000,100,68,5244378106
10000,100,69,6052932943
10000,100,70,6678530959
10000,100,71,6764605107
10000,100,72,6068763259
10000,100,73,7221491403
10000,100,74,7783599610
10000,100,75,6161038584
10000,100,76,5697037454
10000,100,77,5792100731
10000,100,78,6478809388
10000,100,79,7753797221
10000,100,80,6884525500
10000,100,81,7684926107
10000,100,82,7720672329
10000,100,83,6511715410
10000,100,84,6091461037
10000,100,85,7090737216
10000,100,86,7658978185
10000,100,87,6122078806
10000,100,88,7240487175
10000,100,89,5465498913
10000,100,90,7031997181
10000,100,91,7105583970
10000,100,92,6786322802
10000,100,93,6661096743
10000,100,94,6661793379
10000,100,95,6309653181
10000,100,96,7365647982
10000,100,97,7310252600
10000,100,98,5922979132
10000,100,99,5946954671
100000,1,0,140131661
100000,1,1,128107358
100000,1,2,89031910
100000,1,3,104504315
100000,1,4,130886041
100000,1,5,90400681
100000,1,6,129337201
100000,1,7,101283704
100000,1,8,118360755
100000,1,9,105639578
100000,1,10,89020857
100000,1,11,94108693
100000,1,12,124165519
100000,1,13,121426483
100000,1,14,144482693
100000,1,15,81847995
100000,1,16,76500906
100000,1,17,77222925
100000,1,18,102817688
100000,1,19,121921897
100000,1,20,136952343
100000,1,21,54743819
100000,1,22,94551632
100000,1,23,95232053
100000,1,24,101637746
100000,1,25,90023188
100000,1,26,110457318
100000,1,27,124492054
100000,1,28,118058191
100000,1,29,90373627
100000,1,30,150159373
100000,1,31,176349514
100000,1,32,164781458
100000,1,33,103610445
100000,1,34,113945097
100000,1,35,111843861
100000,1,36,107664631
100000,1,37,97558268
100000,1,38,182513570
100000,1,39,117308153
100000,1,40,126338980
100000,1,41,128305736
100000,1,42,182572350
100000,1,43,130725104
100000,1,44,85017203
100000,1,45,83882515
100000,1,46,74441981
100000,1,47,86223212
100000,1,48,101555922
100000,1,49,120070424
100000,1,50,193224055
100000,1,51,98816729
100000,1,52,113744908
100000,1,53,109512049
100000,1,54,196711182
100000,1,55,250055420
100000,1,56,46995370
100000,1,57,141894215
100000,1,58,127979550
100000,1,59,105242310
100000,1,60,122288012
100000,1,61,112483610
100000,1,62,71626663
100000,1,63,104400851
100000,1,64,121339095
100000,1,65,120320421
100000,1,66,121961627
100000,1,67,107654376
100000,1,68,111812012
100000,1,69,140902155
100000,1,70,97882384
100000,1,71,206698678
100000,1,72,219874516
100000,1,73,95614165
100000,1,74,103562588
100000,1,75,155533211
100000,1,76,105624944
100000,1,77,198884011
100000,1,78,87334676
100000,1,79,104163481
100000,1,80,115084793
100000,1,81,45209575
100000,1,82,145961611
100000,1,83,89527623
100000,1,84,157555713
100000,1,85,87942361
100000,1,86,82297617
100000,1,87,133838740
100000,1,88,87104179
100000,1,89,112426667
100000,1,90,101236286
100000,1,91,132709219
100000,1,92,109971199
100000,1,93,110516254
100000,1,94,140174942
100000,1,95,94031680
100000,1,96,122148455
100000,1,97,165772613
100000,1,98,119542906
100000,1,99,171372515
100000,10,0,1565797904
100000,10,1,1212790712
100000,10,2,1079065128
100000,10,3,1133617060
100000,10,4,1363446567
100000,10,5,1073669562
100000,10,6,1100766047
100000,10,7,1012590270
100000,10,8,1094671963
100000,10,9,1086311658
100000,10,10,1325111106
100000,10,11,1301288023
100000,10,12,1003625006
100000,10,13,1114960035
100000,10,14,1373995527
100000,10,15,1201749560
100000,10,16,1126631552
100000,10,17,1149450067
100000,10,18,1155394501
100000,10,19,1198694573
100000,10,20,1205340191
100000,10,21,1272857721
100000,10,22,1005232380
100000,10,23,1138396021
100000,10,24,1139343339
100000,10,25,1021706881
100000,10,26,1236718506
100000,10,27,1102635893
100000,10,28,1169097110
100000,10,29,1137798202
100000,10,30,953003199
100000,10,31,1136762805
100000,10,32,1048958748
100000,10,33,1110536370
100000,10,34,1673925491
100000,10,35,1330492594
100000,10,36,1186813461
100000,10,37,1250430770
100000,10,38,1415165805
100000,10,39,1758064237
100000,10,40,2806999638
100000,10,41,1545600035
100000,10,42,1384549559
100000,10,43,1059764185
100000,10,44,1251288009
100000,10,45,1325451622
100000,10,46,1321592800
100000,10,47,1132213725
100000,10,48,1054099200
100000,10,49,1296106620
100000,10,50,1016423237
100000,10,51,1350116168
100000,10,52,1415680930
100000,10,53,1064860973
100000,10,54,1733019960
100000,10,55,1494734203
100000,10,56,1549905527
100000,10,57,1320940968
100000,10,58,1311938715
100000,10,59,1527123731
100000,10,60,1386711155
100000,10,61,1317723309
100000,10,62,1345187585
100000,10,63,1268202647
100000,10,64,1241717045
100000,10,65,1853242049
100000,10,66,1224382361
100000,10,67,1538206621
100000,10,68,1154132968
100000,10,69,1506688988
100000,10,70,1473260608
100000,10,71,1139159452
100000,10,72,1391165737
100000,10,73,1430470193
100000,10,74,1477434134
100000,10,75,1444314885
100000,10,76,1180793691
100000,10,77,1893197342
100000,10,78,1373668937
100000,10,79,1442280202
100000,10,80,1360837792
100000,10,81,1585879920
100000,10,82,1744397945
100000,10,83,1322327732
100000,10,84,1662879507
100000,10,85,1390824399
100000,10,86,1078637719
100000,10,87,1332927038
100000,10,88,1371257784
100000,10,89,1420882460
100000,10,90,1306765379
100000,10,91,1360806465
100000,10,92,1143005173
100000,10,93,1219087981
100000,10,94,1425860152
100000,10,95,1078399668
100000,10,96,1210953745
100000,10,97,1234915847
100000,10,98,1765042821
100000,10,99,1451479269
100000,25,0,3480136056
100000,25,1,3257448186
100000,25,2,3248933348
100000,25,3,2923117348
100000,25,4,3365002827
100000,25,5,3354723901
100000,25,6,3176212819
100000,25,7,3212102995
100000,25,8,3161426495
100000,25,9,3415421590
100000,25,10,3763116794
100000,25,11,3180688079
100000,25,12,3334824624
100000,25,13,2751202653
100000,25,14,2956670228
100000,25,15,2756463616
100000,25,16,3018521066
100000,25,17,2839256832
100000,25,18,2818350477
100000,25,19,3349727046
100000,25,20,3093811600
100000,25,21,3009182045
100000,25,22,2709094235
100000,25,23,3726449774
100000,25,24,3509986984
100000,25,25,2738245121
100000,25,26,2749089554
100000,25,27,2844577609
100000,25,28,3003953767
100000,25,29,3142205810
100000,25,30,3198952962
100000,25,31,2917441297
100000,25,32,3794676821
100000,25,33,3148752052
100000,25,34,3142181412
100000,25,35,3032945902
100000,25,36,2998380538
100000,25,37,2924678301
100000,25,38,3326969371
100000,25,39,3032024882
100000,25,40,3071466720
100000,25,41,3400835081
100000,25,42,3390757113
100000,25,43,2724921229
100000,25,44,2838250438
100000,25,45,3259374976
100000,25,46,2762637418
100000,25,47,3025222032
100000,25,48,2909210381
100000,25,49,2870825104
100000,25,50,3243174329
100000,25,51,2976682727
100000,25,52,3246646263
100000,25,53,2809423756
100000,25,54,2849491339
100000,25,55,2719426997
100000,25,56,2889956097
100000,25,57,2664909848
100000,25,58,2961992291
100000,25,59,2834257105
100000,25,60,3122903461
100000,25,61,3085330736
100000,25,62,3065835714
100000,25,63,3359076547
100000,25,64,2947647846
100000,25,65,3217143253
100000,25,66,2897600956
100000,25,67,3143566530
100000,25,68,3813295424
100000,25,69,3245961351
100000,25,70,3010405413
100000,25,71,2642849980
100000,25,72,3128448966
100000,25,73,2727449929
100000,25,74,3125452354
100000,25,75,2980831970
100000,25,76,3193976248
100000,25,77,2756443921
100000,25,78,3118356339
100000,25,79,3527418114
100000,25,80,3177881840
100000,25,81,3019403006
100000,25,82,3089158486
100000,25,83,3073178416
100000,25,84,2892702030
100000,25,85,3435113157
100000,25,86,3007439379
100000,25,87,2881380081
100000,25,88,2837201144
100000,25,89,2985744739
100000,25,90,2718429090
100000,25,91,2889667589
100000,25,92,2973664542
100000,25,93,2974045717
100000,25,94,2574276847
100000,25,95,2844056074
100000,25,96,3129062900
100000,25,97,3014166037
100000,25,98,2734805349
100000,25,99,3087660608
100000,50,0,5942033403
100000,50,1,6812935956
100000,50,2,6025984468
100000,50,3,5698934932
100000,50,4,5863270983
100000,50,5,5906491937
100000,50,6,5386908846
100000,50,7,5959161528
100000,50,8,6185300483
100000,50,9,6144985162
100000,50,10,6889171285
100000,50,11,5897152811
100000,50,12,6172195055
100000,50,13,6628225286
100000,50,14,5965879305
100000,50,15,5805686281
100000,50,16,5883144003
100000,50,17,6076342976
100000,50,18,5567999852
100000,50,19,6120292039
100000,50,20,5753770905
100000,50,21,6002496109
100000,50,22,5201511813
100000,50,23,5644310817
100000,50,24,5662571316
100000,50,25,5654533634
100000,50,26,5393682387
100000,50,27,5462723395
100000,50,28,5612132183
100000,50,29,5968509460
100000,50,30,6099374754
100000,50,31,5687667619
100000,50,32,6000916055
100000,50,33,5912336860
100000,50,34,5663319146
100000,50,35,5912023710
100000,50,36,6603266848
100000,50,37,6421341105
100000,50,38,6290393385
100000,50,39,5924596701
100000,50,40,6451799856
100000,50,41,6440270931
100000,50,42,6144696466
100000,50,43,6318566828
100000,50,44,6379987998
100000,50,45,6319601796
100000,50,46,5649803830
100000,50,47,5853225803
100000,50,48,5794030682
100000,50,49,5895539071
100000,50,50,5725421190
100000,50,51,6179064851
100000,50,52,5736855178
100000,50,53,5584466244
100000,50,54,5915970325
100000,50,55,6125295389
100000,50,56,5939255081
100000,50,57,5701276557
100000,50,58,5300439561
100000,50,59,5955893025
100000,50,60,6777074072
100000,50,61,6743143454
100000,50,62,5621336302
100000,50,63,6139207201
100000,50,64,6080785410
100000,50,65,6319163249
100000,50,66,5299316235
100000,50,67,6147908782
100000,50,68,5840580038
100000,50,69,6047481874
100000,50,70,5821540321
100000,50,71,5697446474
100000,50,72,5452666474
100000,50,73,5854379811
100000,50,74,5781489902
100000,50,75,6133344885
100000,50,76,5820674757
100000,50,77,5710818517
100000,50,78,5801750344
100000,50,79,5810785868
100000,50,80,5527860013
100000,50,81,5784861204
100000,50,82,5480857183
100000,50,83,6074147714
100000,50,84,6574175736
100000,50,85,5938134469
100000,50,86,5902268507
100000,50,87,6598514963
100000,50,88,6756180640
100000,50,89,6229641258
100000,50,90,6689977509
100000,50,91,6087644495
100000,50,92,6415745111
100000,50,93,5812681677
100000,50,94,5327212250
100000,50,95,5590768680
100000,50,96,6167236013
100000,50,97,5606058847
100000,50,98,6018694073
100000,50,99,5700032888
100000,100,0,11829634664
100000,100,1,11819291679
100000,100,2,12699703870
100000,100,3,12198323069
100000,100,4,12840471167
100000,100,5,12130627804
100000,100,6,11904573822
100000,100,7,12548788139
100000,100,8,14027491711
100000,100,9,16139502314
100000,100,10,12470110800
100000,100,11,11860671905
100000,100,12,15474686590
100000,100,13,13196240428
100000,100,14,13266912548
100000,100,15,12591963437
100000,100,16,12126324366
100000,100,17,11411636928
100000,100,18,11991020588
100000,100,19,12425479211
100000,100,20,12175547642
100000,100,21,11717989608
100000,100,22,11121313395
100000,100,23,11499489168
100000,100,24,11646005337
100000,100,25,12669223528
100000,100,26,11884890575
100000,100,27,11854631832
100000,100,28,12790635466
100000,100,29,11982722911
100000,100,30,11525238041
100000,100,31,11522611681
100000,100,32,11726434548
100000,100,33,12053335886
100000,100,34,10783494411
100000,100,35,11259187398
100000,100,36,13223130893
100000,100,37,12217308165
100000,100,38,12819010847
100000,100,39,12538410310
100000,100,40,12672132592
100000,100,41,12204192499
100000,100,42,11893724890
100000,100,43,11930505875
100000,100,44,11412412539
100000,100,45,11285683286
100000,100,46,11366418017
100000,100,47,11801874179
100000,100,48,11368963182
100000,100,49,11887106888
100000,100,50,11599845464
100000,100,51,11412334589
100000,100,52,11165245477
100000,100,53,12461474586
100000,100,54,11708880840
100000,100,55,12187698657
100000,100,56,11261653115
100000,100,57,12040367818
100000,100,58,11937434923
100000,100,59,11911987130
100000,100,60,11386315813
100000,100,61,11587288966
100000,100,62,10936520238
100000,100,63,11394039947
100000,100,64,11695246131
100000,100,65,11015329367
100000,100,66,10944393257
100000,100,67,11850159714
100000,100,68,11118518573
100000,100,69,11558350238
100000,100,70,11244993051
100000,100,71,11405337909
100000,100,72,11309573602
100000,100,73,12209529660
100000,100,74,13376764537
100000,100,75,14726738667
100000,100,76,13087601918
100000,100,77,13866357643
100000,100,78,13277488011
100000,100,79,12136016454
100000,100,80,12645008721
100000,100,81,12116820918
100000,100,82,12151448712
100000,100,83,13477999874
100000,100,84,12198193313
100000,100,85,12894144952
100000,100,86,12860359105
100000,100,87,13330429214
100000,100,88,11316933757
100000,100,89,11999577528
100000,100,90,12219788611
100000,100,91,11694047703
100000,100,92,11989266534
100000,100,93,12412740526
100000,100,94,12690094275
100000,100,95,12687727705
100000,100,96,12644822368
100000,100,97,11971531553
100000,100,98,12301432043
100000,100,99,12662402275
